t,energy,stability,error
14.58621551795983,-0.32129486994103257,0.7568333327780411,0.05161519672521252
14.591215934661223,-0.33199437765218276,0.7507539196694155,0.05511013339633007
14.596216351362614,-0.2525309622141063,0.7983834573097451,0.0318859434383912
14.601216768064006,-0.29999685559581474,0.7692326298294621,0.04499905668368806
14.606217184765399,-0.2004643672189434,0.8330109808395652,0.020092981262245693
14.61121760146679,-0.3110576067151947,0.7627429907564949,0.048378417347692375
14.616218018168182,-0.16693798699379958,0.8569435661068368,0.013934145750771
14.621218434869574,-0.16399665485199477,0.85910899815013,0.01344745140132215
14.626218851570965,-0.23230293533886814,0.8114887754649487,0.026982326883527176
14.631219268272357,-0.13107921164713723,0.8841113776140817,0.008590879863017499
14.63621968497375,-0.1691748588089415,0.8553040569301303,0.014310066426512648
14.64122010167514,-0.15504587018642482,0.8657664823636828,0.012019610930932848
14.646220518376532,-0.1131425999729204,0.8983574970756911,0.006400623964316143
14.651220935077925,-0.08060017722026597,0.9254116564855637,0.0032481942839691406
14.656221351779315,-0.09997123747422197,0.9091146803949365,0.004997124161063642
14.661221768480708,-0.10344878065260753,0.9062495854212416,0.005350825109255653
14.666222185182098,-0.0848125175850935,0.9218182716273452,0.0035965815695608977
14.67122260188349,-0.08607722681443232,0.9207448377617631,0.0037046444880316134
14.676223018584883,-0.03836046912464858,0.9630566934457867,0.0007357627957315584
14.681223435286274,-0.04099631459837493,0.9606181942976506,0.0008403489053244648
14.686223851987666,-0.036350116153987116,0.9649248689343649,0.0006606654722041775
14.691224268689059,0.013744976498077007,0.9864413863281886,9.446218946634464e-05
14.69622468539045,0.02512843132223425,0.9754875286310976,0.0003157190303581217
14.701225102091842,0.05645932411467844,0.9465579764161844,0.001593827639743155
14.706225518793234,0.09720447823282741,0.9114071441000804,0.004724355294258109
14.711225935494625,0.03455301420134473,0.9666010211878614,0.0005969553951991654
14.716226352196017,0.09912172810587398,0.9098173336299235,0.004912558491347404
14.72122676889741,0.06213886723221721,0.9414964755087607,0.001930619410451559
14.7262271855988,0.15609316139911023,0.8649821946786662,0.012182537517784336
14.731227602300192,0.10767874937578467,0.9027888280456176,0.0057973565335665235
14.736228019001585,0.13705718137033815,0.8794632463380936,0.009392335482590884
14.741228435702975,0.14096762572925764,0.87644905731733,0.00993593575187203
14.746228852404368,0.17237368992343952,0.852970352878956,0.014856344488911037
14.75122926910576,0.16077685278880105,0.8614920237231386,0.012924598196335901
14.75622968580715,0.21712262364613047,0.8216099023813254,0.023571116849489607
14.761230102508543,0.23764157561814736,0.8079883705430178,0.028236759231137824
14.766230519209936,0.22046368210526876,0.8193607189318616,0.0243021175637065
14.771230935911326,0.2548679440235193,0.7968966015608552,0.032478834445387884
14.776231352612719,0.2451860622554646,0.8030928311136509,0.030058102562170282
14.781231769314111,0.27564246705583695,0.7839187121983987,0.03798938482231408
14.786232186015502,0.3252345193281363,0.7545834230962963,0.052888746281301934
14.791232602716894,0.31811258970180917,0.7586605331083482,0.05059780986339579
14.796233019418287,0.2896737149677583,0.7753899210274281,0.04195543057161104
14.801233436119677,0.3131543327023512,0.7615251117833893,0.049032818045127435
14.80623385282107,0.30697616464117816,0.7651248944348908,0.04711718282890386
14.81123426952246,0.4002063459488139,0.7141804512551153,0.08008255966885085
14.816234686223853,0.38161693842487004,0.7237896208337332,0.07281574384638553
14.821235102925245,0.45781268554013216,0.6859591838642092,0.10479622752073396
14.826235519626636,0.40752245808640175,0.7104682374727794,0.08303727692239153
14.831235936328028,0.37753484433118706,0.7259344503082348,0.07126627934208682
14.83623635302942,0.4269229216819303,0.7008087015809435,0.09113159052871779
14.841236769730811,0.4762341738260851,0.6773993027191699,0.11339949415990694
14.846237186432203,0.40737812939374446,0.7105410970332255,0.0829784701541732
14.851237603133596,0.46714580455973526,0.6815955148371109,0.10911260135888118
14.856238019834986,0.4417955596223061,0.6935796086526724,0.09759165825099331
14.861238436536379,0.4784757605326729,0.6763722657446307,0.11446952670865986
14.866238853237771,0.542736998099271,0.6481986244136557,0.14728172455290406
14.871239269939162,0.5115613144009272,0.6615676059401713,0.13084748919580216
14.876239686640554,0.527508513515382,0.6546608357020657,0.13913261591560397
14.881240103341947,0.4669202837157024,0.6817003017144221,0.109007275672576
14.886240520043337,0.5927290012154098,0.6278531999083968,0.17566383444090866
14.89124093674473,0.5607323653133137,0.6407248431727448,0.15721039275493176
14.896241353446122,0.5850361666679754,0.6309004305574779,0.17113365815477954
14.901241770147513,0.540615616896498,0.6490911743543505,0.14613262261619053
14.906242186848905,0.5863785704560575,0.6303665585400064,0.17191991394504477
14.911242603550297,0.6099606731769208,0.6211331845930801,0.18602601141122121
14.916243020251688,0.6734117153106739,0.5975815699451745,0.22674166915883207
14.92124343695308,0.6581040168420446,0.6030984726184779,0.21655044849181704
14.926243853654473,0.6066735940264953,0.6224039554256278,0.18402642484451245
14.931244270355863,0.6432790265228697,0.6085393800199413,0.20690395298210545
14.936244687057256,0.7019790145667677,0.5875513102343075,0.24638726844606512
14.941245103758646,0.6401269359289297,0.6097089061180642,0.20488124705088
14.946245520460039,0.6684434769138325,0.5993610295086104,0.22340834091432668
14.951245937161431,0.6790499386435958,0.5955749004153148,0.23055440958593557
14.956246353862822,0.6941381932275795,0.5902706190070921,0.24091391564862427
14.961246770564214,0.7147047507917386,0.5831907793678563,0.2554014404021406
14.966247187265607,0.7134917692122732,0.5836036203778908,0.25453525236682983
14.971247603966997,0.7437522007337303,0.5734759787424057,0.2765836680481335
14.97624802066839,0.72738108341531,0.5789110518814061,0.2645416202552151
14.981248437369782,0.7181629561231445,0.5820169713450205,0.2578790157737668
14.986248854071173,0.7663266684927108,0.56614669179702,0.29362828142156855
14.991249270772565,0.7845877464661812,0.5603535057215246,0.3077889659524403
14.996249687473957,0.740334388334967,0.5746022182304469,0.27404750327565486
15.001250104175348,0.7854219682979177,0.5600916857505244,0.3084438341424876
15.00625052087674,0.7843599939751147,0.5604250282322494,0.307610300074321
15.011250937578133,0.7664314260018001,0.56611311669394,0.2937085653815764
15.016251354279524,0.8080264333103725,0.5530892588605957,0.3264533584641409
15.021251770980916,0.8000464960820333,0.5555412052836368,0.32003719794656943
15.026252187682308,0.7806753637723043,0.5615846775582561,0.3047270118005098
15.031252604383699,0.8443381317073945,0.5421999267966394,0.3564534403275667
15.036253021085091,0.8173997077099651,0.5502366902325858,0.3340711410821682
15.041253437786484,0.8488990396352385,0.5408624151794064,0.36031478974681513
15.046253854487874,0.8641748010810463,0.5364303816466642,0.37339904341173297
15.051254271189267,0.8506225459166428,0.5403587037272822,0.3617793578108555
15.05625468789066,0.8784529378529563,0.5323529697491304,0.38583978201124497
15.06125510459205,0.8660595611827803,0.5358885754783527,0.37502958175805495
15.066255521293442,0.8768396129689549,0.5328105785331915,0.3844238534357733
15.071255937994835,0.9100389705339016,0.5235495272227226,0.4140854639452017
15.076256354696225,0.9014556684890583,0.5259128659016403,0.4063111611255275
15.081256771397618,0.9354817648213622,0.5166672288913537,0.43756306615664525
15.086257188099008,0.9092108342347925,0.5237766212450798,0.4133321705449637
15.0912576048004,0.9143032335368969,0.5223832789293179,0.4179752014280127
15.096258021501793,0.9229471122173682,0.5200351032259491,0.4259156859751897
15.101258438203184,0.8679300451397837,0.5353519542136636,0.37665128162817346
15.106258854904576,0.9259080817847551,0.5192355800663611,0.4286528879571624
15.111259271605968,0.8812968679188753,0.5315482192378379,0.38834208470180975
15.116259688307359,0.8695574883893122,0.5348859322114423,0.3780651128069644
15.121260105008751,0.9398772393657219,0.5154965374649007,0.4416846125388652
15.126260521710144,0.8840351275734804,0.5307756662095454,0.39075905339192984
15.131260938411534,0.9540891010689857,0.511747391381974,0.4551430063893126
15.136261355112927,0.9196865410109406,0.520918378410562,0.42291166685833426
15.14126177181432,0.922904968982387,0.5200465005450613,0.4258767908861904
15.14626218851571,0.9475379045072911,0.5134688252719737,0.4489140402390342
15.151262605217102,0.9685390705803413,0.5079909334515732,0.46903396562031563
15.156263021918495,0.9565336588763452,0.5111079972804091,0.45747832028168417
15.161263438619885,0.9236572989715451,0.5198431137056664,0.42657140297170515
15.166263855321278,0.9242597568918771,0.519680358339578,0.4271280491049159
15.17126427202267,0.9480318066617902,0.513338640868309,0.449382153221209
15.17626468872406,0.8974316055192006,0.5270282191417206,0.4026917432923851
15.181265105425453,0.9423449529244826,0.5148416085898412,0.4440070051511227
15.186265522126845,0.9740272459344158,0.5065786209686508,0.47436453791129146
15.191265938828236,0.9443638288330871,0.5143070371763455,0.44591152060414413
15.196266355529628,0.9323975264679047,0.5174918650552356,0.4346825736817336
15.20126677223102,0.9577009882691915,0.5108032360366241,0.458595591465893
15.206267188932411,0.9903125383491075,0.5024336533745921,0.49035946180572626
15.211267605633804,0.9422430250870655,0.5148686271920955,0.44391095916261214
15.216268022335196,0.9172991061511107,0.5215670297825642,0.4207188250728133
15.221268439036587,0.9414712110986482,0.5150733084700831,0.44318402066377766
15.22626885573798,0.9596482705103255,0.5102956561381207,0.46046240154672946
15.23126927243937,0.9604103707729088,0.5100972811145359,0.4611940401440781
15.236269689140762,0.9603200226019322,0.5101207907230884,0.46110727290508774
15.241270105842155,0.9071201761966464,0.5243508051990156,0.41143350703151743
15.246270522543545,0.8760669675348584,0.5330300129499079,0.38374666580286126
15.251270939244938,0.9555472163905335,0.5113658170042847,0.45653524137584856
15.25627135594633,0.9965973664179045,0.5008521081013445,0.49660315537555155
15.26127177264772,0.9230277543100154,0.5200132955745099,0.4259901176132951
15.266272189349113,0.9259438120711211,0.5192259471602239,0.4286859715563998
15.271272606050506,0.8720616825169467,0.5341704332388885,0.38024578905714396
15.276273022751896,0.898894011626876,0.5266223358844819,0.40400522206932915
15.281273439453289,0.9241623796215716,0.5197066581234542,0.4270380519539029
15.286273856154681,0.8582128071859569,0.5381514948841524,0.3682646112090002
15.291274272856072,0.9421677807722559,0.5148885744579565,0.44384006356265887
15.296274689557464,0.869445510920613,0.5349179712157257,0.37796774823000284
15.301275106258856,0.8627341618296798,0.5368452570911918,0.37215511699398
15.306275522960247,0.9283155743793343,0.5185873169757856,0.4308849028176167
15.31127593966164,0.8879031457621952,0.5296881899077901,0.394185998127201
15.316276356363032,0.8880047059741546,0.5296596967347227,0.3942761789161224
15.321276773064422,0.8559337150194747,0.5388123465333495,0.3663112622535197
15.326277189765815,0.9157176885655666,0.5219975813601068,0.41926944257593196
15.331277606467207,0.8278326806586608,0.5470960283080447,0.3426534735832521
15.336278023168598,0.8487726443836829,0.5408993923822177,0.36020750092703496
15.34127843986999,0.8290496261726937,0.5467320217508319,0.3436616413285416
15.346278856571383,0.8351769032837173,0.5449065963126938,0.34876022988928984
15.351279273272773,0.8274892500092842,0.5471988412489538,0.34236922944046383
15.356279689974166,0.854962127903007,0.5390945642272911,0.3654801200742188
15.361280106675558,0.8677380553966754,0.5354069844594012,0.37648466639180184
15.366280523376949,0.7773336215014676,0.5626405689412511,0.3021237795582934
15.371280940078341,0.7818858671857707,0.5612031715473194,0.30567275465242233
15.376281356779732,0.8269226572995284,0.5473685467769901,0.3419005405776567
15.381281773481124,0.7936780569046291,0.5575136497603764,0.31496242900595384
15.386282190182516,0.7836142355326875,0.5606593511524333,0.3070256350647391
15.391282606883907,0.8138063121216399,0.5513267835253496,0.331140356824512
15.3962830235853,0.7224454965569287,0.5805698943734031,0.26096374774769365
15.401283440286692,0.806408275751186,0.5535847091843924,0.3251471536000004
15.406283856988082,0.7456469846221111,0.5728535086470962,0.2779947128380234
15.411284273689475,0.7183915289682329,0.5819395540202797,0.2580431944466577
15.416284690390867,0.7018626667899711,0.5875914781573919,0.246305601516765
15.421285107092258,0.7080314778011242,0.5854693036965422,0.2506542867786219
15.42628552379365,0.7498275476995848,0.5714848879334724,0.2811206756445866
15.431285940495043,0.6870596379783637,0.5927472731185244,0.23602547306948007
15.436286357196433,0.7402172257965476,0.5746409041217663,0.27396077068296854
15.441286773897826,0.7320129316243098,0.577362894780574,0.26792146603260825
15.446287190599218,0.6887521464756696,0.5921532073767862,0.23718975963742114
15.451287607300609,0.6346998972326179,0.6117330781588102,0.20142197977354784
15.456288024002001,0.6444668473011186,0.6080998237460301,0.20766875863512166
15.461288440703393,0.6262799573298288,0.6149002793110043,0.19611329247652606
15.466288857404784,0.6276672930210934,0.6143761715233045,0.19698311536421353
15.471289274106176,0.5950660637012986,0.6269332805435862,0.17705181008447896
15.476289690807569,0.6105245681507642,0.6209157064571946,0.18637012415783855
15.48129010750896,0.6212682027187378,0.6168010933188472,0.19298708985468538
15.486290524210352,0.5856852167247386,0.6306421914341347,0.17151358654495202
15.491290940911744,0.5564563761415798,0.6424850804228625,0.1548218492743097
15.496291357613135,0.5382781666619879,0.6500774838207362,0.14487169235249542
15.501291774314527,0.5912746822807711,0.6284270158604559,0.1748028749531134
15.506292191015918,0.5490357883679842,0.64556287692589,0.15072014845442694
15.51129260771731,0.5886731152540852,0.6294561105102258,0.17326801831147473
15.516293024418703,0.5678501507168024,0.6378160563002859,0.16122689683454763
15.521293441120093,0.5258034192886057,0.6553924230070491,0.13823461786779467
15.526293857821486,0.49273318165539554,0.6699120862919591,0.12139299415212451
15.531294274522878,0.49812277002646066,0.6675020365536113,0.1240631470094171
15.536294691224269,0.47722421795670517,0.6769453058271674,0.11387147710219442
15.541295107925661,0.45157845854962014,0.6889052356144595,0.1019615521130255
15.546295524627054,0.43703083697290257,0.6958792910154207,0.09549797623261787
15.551295941328444,0.42111188601237604,0.7036743621967646,0.0886676102704502
15.556296358029837,0.4108213596815962,0.7088069606670024,0.08438709478531772
15.561296774731229,0.46709226795149794,0.6816203873777488,0.10908759339003697
15.56629719143262,0.42860295440640617,0.6999845526817537,0.09185024626294994
15.571297608134012,0.333743105045474,0.7497695742283931,0.05569223008269714
15.576298024835404,0.38985991611583737,0.7194969711729245,0.07599537709692387
15.581298441536795,0.3376103576869,0.747601866457791,0.05699037680873828
15.586298858238187,0.39641254909331,0.7161207485920258,0.07857145453932794
15.59129927493958,0.2772097899931422,0.7829567294542655,0.038422633834021
15.59629969164097,0.2989958790566842,0.7698253829151394,0.044699267846439655
15.601300108342363,0.2931734495063286,0.7732914717524954,0.04297533574771991
15.606300525043755,0.2876576413757839,0.7766039418145034,0.04137345932093956
15.611300941745146,0.3133487015184889,0.7614124100049009,0.04909370437166153
15.616301358446538,0.2672256349373763,0.7891254504565147,0.03570476998384195
15.62130177514793,0.22487981795002593,0.8164066264669234,0.0252854662606184
15.626302191849321,0.2304427807188235,0.8127155652177511,0.026551937592711884
15.631302608550714,0.18877090776886982,0.8412049735275217,0.017817227809941577
15.636303025252106,0.19271395296053176,0.8384239972357321,0.018569333832837025
15.641303441953497,0.18251831339682809,0.8456528653052845,0.016656467362611376
15.646303858654889,0.19256414940862138,0.8385293155893444,0.01854047581873293
15.65130427535628,0.15355948713443213,0.8668820387270268,0.011790258044494913
15.656304692057672,0.2074350068780417,0.8282019274773322,0.021514641039246604
15.661305108759064,0.15259682471218758,0.8676060688000835,0.011642895456121051
15.666305525460455,0.1505204738771882,0.8691718424010807,0.011328206528106647
15.671305942161847,0.1406559471294921,0.8766885426903189,0.009892047731447237
15.67630635886324,0.09160258382102981,0.9160843101888002,0.0041955166813443965
15.68130677556463,0.050083703804447266,0.9523050366147058,0.0012541886933858028
15.686307192266023,0.05690026387352041,0.9461630715608095,0.0016188200144381258
15.691307608967415,0.05215783655186125,0.9504277450208485,0.0013602199568853368
15.696308025668806,-0.010681932132809914,0.9894309655756206,5.705183704497848e-05
15.701308442370198,0.024230670117866733,0.9763425653763343,0.0002935626871804399
15.70630885907159,-0.019542362852200887,0.980832220843153,0.00019095197292354058
15.711309275772981,-0.054676432678391965,0.9481580976076814,0.0014947561452173643
15.716309692474374,0.0018769369695800994,0.9981265793229482,1.7614461938882635e-06
15.721310109175766,-0.009791704943074252,0.9903032428419223,4.7938742846112375e-05
15.726310525877157,-0.02870980250109504,0.972091446556363,0.0004121263798259415
15.73131094257855,-0.033243860958211684,0.9678257358070514,0.0005525771457044555
15.736311359279942,-0.1253997174000969,0.8885731749695158,0.007862544562012082
15.741311775981332,-0.08402312810492787,0.9224895429566933,0.00352994302826856
15.746312192682725,-0.06585037513325648,0.9382179931915645,0.0021681359525953015
15.751312609384117,-0.14251612277152548,0.8752611714346676,0.010155422624914262
15.756313026085508,-0.1200809022272274,0.8927926527553035,0.007209711539852474
15.7613134427869,-0.11381199649201366,0.8978175878420521,0.0064765852727490655
15.766313859488292,-0.14866530890891563,0.8705756082682357,0.011050687036491655
15.771314276189683,-0.17226070995939874,0.853052560325625,0.014836876097858049
15.776314692891075,-0.21426971789502955,0.8235402606708565,0.02295575600340777
15.781315109592468,-0.2062130292934811,0.8290409535583719,0.021261906725197045
15.786315526293858,-0.20767002773978868,0.8280407537078213,0.0215634202107223
15.79131594299525,-0.25744639652294404,0.7952625279019228,0.03313932354132447
15.796316359696641,-0.21370144350780604,0.8239258553650789,0.022834153478660007
15.801316776398034,-0.2952537195511808,0.7720495103820358,0.04358737945440366
15.806317193099426,-0.2672350596458264,0.789119581555363,0.035707288551954194
15.811317609800817,-0.30621498266141944,0.7655707622971029,0.046883807803166706
15.81631802650221,-0.31669539722055057,0.7594770985840219,0.050147987310341154
15.821318443203602,-0.2994497143901387,0.7695565199068305,0.044835065724167816
15.826318859904992,-0.3467009633893816,0.7425553461276189,0.060100779007562666
15.831319276606385,-0.34568583102695255,0.7431155006193798,0.059749346886397395
15.836319693307777,-0.3301875878754873,0.7517736664474164,0.054511921593516324
15.841320110009168,-0.3825622787877143,0.7232947226629385,0.07317694857562443
15.84632052671056,-0.34032370884849383,0.7460884213255657,0.0579101134021972
15.851320943411952,-0.3892676003104374,0.7198037295165783,0.07576463232572321
15.856321360113343,-0.41335665928377635,0.7075354924968151,0.08543186388712198
15.861321776814735,-0.3813962323565105,0.7239052609070097,0.07273154302787067
15.866322193516128,-0.4117201085969207,0.7083557101087689,0.0847567239115301
15.871322610217518,-0.42014117247897653,0.7041553469324571,0.08825930240600455
15.87632302691891,-0.4578489401463603,0.6859421250459634,0.10481282599657271
15.881323443620303,-0.46889266408501284,0.6807849371505368,0.10993016521637035
15.886323860321694,-0.5062967779431434,0.663879797555901,0.12816821367780434
15.891324277023086,-0.5114092861117742,0.661634151112425,0.13076972896067723
15.896324693724479,-0.4932797438910832,0.6696668886663328,0.12166245286662632
15.90132511042587,-0.5132148477762077,0.6608446919943862,0.13169473998897804
15.906325527127262,-0.5116604343999743,0.6615242267665301,0.1308982000651852
15.911325943828654,-0.5741574544987544,0.635260467205564,0.16482839127824464
15.916326360530045,-0.5584655388803944,0.6416567932059649,0.15594187905848467
15.921326777231437,-0.5288560729152435,0.6540838066549891,0.13984437292966667
15.926327193932828,-0.5563525523687087,0.6425279403937356,0.1547640812635884
15.93132761063422,-0.6127549467669134,0.6200570037033202,0.18773431239366145
15.936328027335612,-0.5938818474523659,0.6273990770384789,0.17634782436671761
15.941328444037003,-0.5989275765638119,0.6254191963772731,0.17935712098430037
15.946328860738396,-0.6436189541836406,0.6084135239829259,0.2071226790922216
15.951329277439788,-0.6345370882349574,0.6117940101804863,0.20131865817284902
15.956329694141179,-0.6148851666241519,0.6192390769744062,0.18904188406720554
15.961330110842571,-0.6191640966047269,0.6176026272426183,0.1916820892621738
15.966330527543963,-0.6240465108562988,0.6157459120260893,0.19471702385596032
15.971330944245354,-0.696162658998218,0.5895660977412489,0.2423212238917346
15.976331360946746,-0.6795068270514406,0.5954128818610462,0.23086476400475822
15.981331777648139,-0.7080475050799365,0.5854638100087269,0.2506656347249614
15.98633219434953,-0.6450553234280095,0.607882291712946,0.208048185141407
15.991332611050922,-0.7513187253879413,0.5709982914609025,0.2822399135592804
15.996333027752314,-0.7252991143925446,0.5796096408199265,0.26302940266930475
16.001333444453707,-0.7085182682728363,0.5853024919721305,0.25099906823816936
16.006333861155095,-0.7313183672679913,0.577594519243733,0.2674132771517603
16.011334277856488,-0.7854385381093372,0.5600864878042426,0.30845684857366634
16.01633469455788,-0.8189121577842804,0.549779160978371,0.3353085610834531
16.021335111259273,-0.7486484157564423,0.5718702461794832,0.2802372252073154
16.026335527960665,-0.8167313211523065,0.5504391256741946,0.33352502547559604
16.031335944662057,-0.7828046823222923,0.5609139407786353,0.3063915853328525
16.036336361363446,-0.740667148050361,0.5744923727204553,0.2742939121005277
16.04133677806484,-0.7838811240860826,0.5605754702473909,0.30723480834923017
16.04633719476623,-0.8241579862504499,0.5481981317065067,0.33961819315019837
16.051337611467623,-0.775387845194801,0.5632572075485156,0.3006131552379183
16.056338028169016,-0.8807089353371438,0.5317143877028137,0.3878241143913427
16.061338444870408,-0.8328057375469086,0.5456115612876873,0.34678269824552516
16.066338861571797,-0.821131416525511,0.5491091916408064,0.33712840160259616
16.07133927827319,-0.9094697485348484,0.5237055998228346,0.4135676117500202
16.076339694974582,-0.8477242420582147,0.5412062997485388,0.3593181952865873
16.081340111675974,-0.7866259296557504,0.559714254339005,0.3093901766033868
16.086340528377367,-0.8791110470403471,0.5321665271326185,0.3864181165141877
16.09134094507876,-0.849340389065751,0.5407333370927888,0.3606895482491807
16.096341361780148,-0.8830888194849116,0.5310423967540383,0.38992293154962737
16.10134177848154,-0.8993388894902362,0.5264989863227568,0.4044052190747657
16.106342195182933,-0.9109755967865143,0.5232929199522979,0.4149382689702729
16.111342611884325,-0.9279369777216773,0.5186891540312387,0.43053351731162026
16.116343028585717,-0.933451571819592,0.5172097478805168,0.4356659184662335
16.12134344528711,-0.9080090778065648,0.5241065211018774,0.41224024268956416
16.1263438619885,-0.885243237212046,0.5304355322758404,0.3918277945148314
16.13134427868989,-0.8828509530598662,0.5311094849939535,0.389712902659357
16.136344695391283,-0.9046797583376305,0.5250226425846944,0.40922273257291675
16.141345112092676,-0.9100151476932622,0.5235560572426384,0.4140637845155949
16.14634552879407,-0.9177681183189995,0.5214394745891072,0.42114915950139853
16.151345945495457,-0.9383927337507032,0.5158913271744704,0.44029046137805905
16.15634636219685,-0.9471292816578678,0.5135765813909171,0.4485269380868743
16.161346778898242,-0.9407958157108588,0.5152525535684588,0.44254838342953007
16.166347195599634,-0.8947279644826203,0.5277802506456714,0.4002690652136065
16.171347612301027,-0.8979673728110728,0.5268794470997168,0.40317270131661004
16.17634802900242,-0.9380538334797213,0.5159815391735162,0.4399724972530003
16.181348445703808,-0.8909828967963657,0.528825512750096,0.3969252611918216
16.1863488624052,-0.9680523362775877,0.5081165686332404,0.46856266288624787
16.191349279106593,-0.9355752004866648,0.5166422879093349,0.43765047788283146
16.196349695807985,-0.9719521818477277,0.5071116882068589,0.47234552189927914
16.201350112509378,-0.9158486188152893,0.5219619077306713,0.41938934629293656
16.20635052921077,-0.951035708539841,0.5125482817269408,0.4522344594589387
16.21135094591216,-0.9625305070083088,0.5095462192454806,0.463232488460836
16.21635136261355,-0.9376942306231916,0.5160772965084305,0.4396352350720096
16.221351779314944,-0.9274485691217174,0.5188205880147926,0.4300804241829605
16.226352196016336,-0.9403048740059639,0.5153829243006511,0.4420866280396858
16.23135261271773,-0.9411777150258107,0.5151511849015347,0.4429077456306031
16.23635302941912,-0.9022387614277768,0.5256963638199775,0.4070173913113644
16.24135344612051,-0.9213997441644849,0.5204539050435063,0.4244887442731891
16.246353862821902,-0.9809274645863486,0.5048140418452005,0.4811093453899011
16.251354279523294,-0.9676499709064894,0.5082204735526733,0.4681732330976649
16.256354696224687,-0.9156758344770763,0.5220089860730383,0.41923111692264503
16.26135511292608,-0.9710868952577556,0.5073343049491644,0.4715048790706736
16.26635552962747,-0.9392939544035692,0.515651584294012,0.4411365663895472
16.27135594632886,-0.938442637223423,0.5158780460134611,0.4403372916794266
16.276356363030253,-0.9082726968045998,0.5240341182235111,0.4124796458803502
16.281356779731645,-0.8686357544961565,0.5351497730865327,0.3772640369945535
16.286357196433038,-0.8757744366554683,0.5331131400761671,0.3834904319496014
16.29135761313443,-0.9501116932194447,0.5127911408751656,0.45135611479616006
16.29635802983582,-0.8953502235344463,0.5276069760527959,0.40082601139159146
16.30135844653721,-0.9051788473823679,0.5248851053400871,0.409674372874236
16.306358863238604,-0.8739723292368516,0.533625808875863,0.3819138161358439
16.311359279939996,-0.9433808443904264,0.5145671796068704,0.4449837087813969
16.31635969664139,-0.9252505943271782,0.519412902895102,0.4280443311513982
16.32136011334278,-0.8827741513700267,0.5311311498898241,0.3896451011635354
16.32636053004417,-0.8478032960113175,0.5411831454996361,0.35938521436382687
16.331360946745562,-0.8732415131778622,0.5338339946905988,0.38127537016858126
16.336361363446954,-0.8764332481534964,0.5329259652503225,0.38406761923444416
16.341361780148347,-0.8799099243531636,0.531940380252037,0.38712073748759507
16.34636219684974,-0.8859726724498853,0.5302303764035967,0.39247378816399586
16.35136261355113,-0.8504783211434854,0.5404008188445351,0.36165668736752077
16.35636303025252,-0.8731822572146434,0.5338508819141631,0.3812236271572298
16.361363446953913,-0.8983877566236859,0.5267627735750449,0.4035502806256695
16.366363863655305,-0.8879971150870751,0.5296618262861486,0.3942694382014841
16.371364280356698,-0.8835490448637955,0.530912642135269,0.39032945733986263
16.37636469705809,-0.8394770718049065,0.543632761357984,0.35236087704307006
16.381365113759482,-0.8394530942171952,0.5436398477046048,0.35234074869541154
16.38636553046087,-0.7980012843402768,0.5561731288567574,0.3184030249043657
16.391365947162264,-0.8108845120115347,0.5522163303993349,0.32876684591009236
16.396366363863656,-0.8211284589422452,0.5491100834154357,0.3371259730424332
16.40136678056505,-0.8119279632780239,0.5518983206103095,0.32961350877640005
16.40636719726644,-0.8009487182505886,0.5552628955317414,0.32075942463363033
16.411367613967833,-0.8070630184400089,0.5533841320394428,0.3256753578667491
16.416368030669222,-0.7341558581833283,0.5766494374084592,0.2694924120524496
16.421368447370615,-0.7589407023526139,0.5685239978030429,0.28799549484373943
16.426368864072007,-0.8069980185068392,0.5534040379448347,0.3256229009369824
16.4313692807734,-0.7102791693582513,0.584699865329723,0.25224824921212374
16.43636969747479,-0.7149949633300888,0.58309209145329,0.2556088987936975
16.44137011417618,-0.7250748048629586,0.5796850068072502,0.26286673632352875
16.446370530877573,-0.7319310718469811,0.5773901838562034,0.26786154696753534
16.451370947578965,-0.7176923747850664,0.5821764215057014,0.2575411724123141
16.456371364280358,-0.7253538051507802,0.5795912681878075,0.263069071323358
16.46137178098175,-0.7095293803554172,0.5849563110708845,0.25171597079377117
16.466372197683143,-0.7102584368224368,0.5847069533291958,0.25223352353872575
16.47137261438453,-0.6564124387889495,0.6037143748637438,0.21543864489842818
16.476373031085924,-0.631036625480661,0.6131070169594158,0.19910361134901
16.481373447787316,-0.6517075220745358,0.6054340654355109,0.21236134716426575
16.48637386448871,-0.6195451430095826,0.6174573177637465,0.1919180921133821
16.4913742811901,-0.6566825188328339,0.6036159545550828,0.21561596527031762
16.496374697891493,-0.622541178230186,0.6163171779040867,0.19377875929611407
16.501375114592882,-0.6520389500332473,0.6053126047541888,0.21257739618022978
16.506375531294275,-0.651514128843423,0.605504962104268,0.21223533004130218
16.511375947995667,-0.5902432824953753,0.6288346009742747,0.17419356626545768
16.51637636469706,-0.5337409760646243,0.652000576111533,0.14243971476520895
16.521376781398452,-0.5751305199367531,0.6348680235337916,0.16538755748136
16.526377198099844,-0.497719771293669,0.6676816445684235,0.1238624853683111
16.531377614801233,-0.5336138814509991,0.6520546091131291,0.14237188723860045
16.536378031502625,-0.5480494348452656,0.6459742030783109,0.1501790915171075
16.541378448204018,-0.4678793777553167,0.6812548872572904,0.10945555606435116
16.54637886490541,-0.47335515545507156,0.6787229788401782,0.11203255159794748
16.551379281606803,-0.560195321726669,0.6409453906664067,0.15690939924222308
16.55637969830819,-0.49667084928670063,0.6681495804348636,0.12334096626558624
